artist,song_idx,chunk_idx,chunk_path,features
Chopin,17,0,./dataset_module_7/intermediate_chunks/Chopin_song17_chunk0.mid,"[0.09013398 0.1498173  0.01461632 0.1546894  0.03532278 0.0998782
 0.08769793 0.05481121 0.20341048 0.01218027 0.08404385 0.01339829
 7.42682927 2.57317073 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.5        0.5        0.
 0.         0.         0.         0.        ]"
Chopin,17,1,./dataset_module_7/intermediate_chunks/Chopin_song17_chunk1.mid,"[0.0613079  0.16076294 0.00817439 0.13351499 0.01089918 0.14850136
 0.11852861 0.02724796 0.20299728 0.01362398 0.08038147 0.03405995
 7.27148704 2.6739427  0.         0.         0.04092769 0.01364256
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.11111111 0.11111111 0.66666669 0.
 0.11111111 0.         0.         0.        ]"
Chopin,17,2,./dataset_module_7/intermediate_chunks/Chopin_song17_chunk2.mid,"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
Chopin,18,0,./dataset_module_7/intermediate_chunks/Chopin_song18_chunk0.mid,"[0.2755102  0.07142857 0.         0.10204082 0.03061224 0.14285714
 0.02040816 0.06122449 0.14285714 0.01020408 0.12244898 0.02040816
 5.77319588 0.6185567  0.41237113 0.20618557 0.         0.
 0.41237113 0.51546392 1.54639175 0.30927835 0.         0.10309278
 0.         0.10309278 0.         0.         0.         0.
 0.         0.         0.         0.         0.33333334 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.5        0.16666667
 0.         0.         0.         0.        ]"
Chopin,18,1,./dataset_module_7/intermediate_chunks/Chopin_song18_chunk1.mid,"[0.24793388 0.0661157  0.01652893 0.10743802 0.04132231 0.11570248
 0.01652893 0.05785124 0.14876033 0.01652893 0.14876033 0.01652893
 5.66666667 1.         0.41666667 0.25       0.16666667 0.
 0.25       1.16666667 0.91666667 0.16666667 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.2857143  0.
 0.         0.         0.         0.         0.         0.14285715
 0.         0.         0.         0.         0.42857143 0.14285715
 0.         0.         0.         0.        ]"
Chopin,18,2,./dataset_module_7/intermediate_chunks/Chopin_song18_chunk2.mid,"[0.26851852 0.07407407 0.0462963  0.08333333 0.02777778 0.11111111
 0.00925926 0.13888889 0.12962963 0.         0.07407407 0.03703704
 5.60747664 0.18691589 0.37383178 0.65420561 0.18691589 0.28037383
 0.8411215  0.93457944 0.37383178 0.28037383 0.         0.
 0.18691589 0.         0.09345794 0.         0.         0.
 0.         0.         0.         0.         0.33333334 0.
 0.         0.         0.         0.         0.         0.33333334
 0.         0.         0.         0.         0.33333334 0.
 0.         0.         0.         0.        ]"
Chopin,18,3,./dataset_module_7/intermediate_chunks/Chopin_song18_chunk3.mid,"[0.22535211 0.04929577 0.04929577 0.12676056 0.03521127 0.1056338
 0.02112676 0.07746479 0.14788732 0.01408451 0.13380282 0.01408451
 5.39007092 0.78014184 1.20567376 0.78014184 0.14184397 0.07092199
 0.28368794 0.70921986 0.63829787 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.40000001 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.40000001 0.2
 0.         0.         0.         0.        ]"
Chopin,18,4,./dataset_module_7/intermediate_chunks/Chopin_song18_chunk4.mid,"[0.25925926 0.08333333 0.         0.13888889 0.0462963  0.10185185
 0.         0.12037037 0.12037037 0.         0.09259259 0.03703704
 5.3271028  0.18691589 1.30841121 0.37383178 0.09345794 0.18691589
 0.18691589 1.21495327 0.56074766 0.28037383 0.         0.18691589
 0.         0.09345794 0.         0.         0.         0.
 0.         0.         0.         0.         0.40000001 0.
 0.         0.         0.         0.         0.         0.2
 0.         0.         0.         0.         0.40000001 0.
 0.         0.         0.         0.        ]"
Chopin,18,5,./dataset_module_7/intermediate_chunks/Chopin_song18_chunk5.mid,"[0.22457627 0.03813559 0.08474576 0.0720339  0.02542373 0.1059322
 0.03389831 0.1779661  0.07627119 0.02118644 0.10169492 0.03813559
 6.46808511 1.87234043 0.25531915 0.12765957 0.46808511 0.08510638
 0.17021277 0.21276596 0.21276596 0.12765957 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.33333334 0.04166667 0.
 0.         0.25       0.         0.125      0.         0.
 0.         0.         0.         0.         0.04166667 0.125
 0.         0.         0.         0.08333334]"
Chopin,18,6,./dataset_module_7/intermediate_chunks/Chopin_song18_chunk6.mid,"[1.19266055e-01 1.74311927e-01 4.58715596e-03 4.58715596e-02
 5.04587156e-02 1.83486239e-01 9.17431193e-02 6.88073394e-02
 7.79816514e-02 1.83486239e-02 1.46788991e-01 1.83486239e-02
 3.54838710e+00 4.74654378e+00 2.30414747e-01 7.37327189e-01
 4.14746544e-01 1.84331797e-01 9.21658986e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.60829493e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.25000000e-01 0.00000000e+00
 0.00000000e+00 1.25000000e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.50000000e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.50000000e-01
 1.25000000e-01 0.00000000e+00 1.25000000e-01 0.00000000e+00]"
Chopin,18,7,./dataset_module_7/intermediate_chunks/Chopin_song18_chunk7.mid,"[0.19736842 0.06578947 0.01315789 0.14473684 0.09210526 0.11842105
 0.         0.10526316 0.13157895 0.01315789 0.07894737 0.03947368
 5.06849315 0.1369863  1.91780822 0.1369863  0.1369863  0.4109589
 0.1369863  0.1369863  0.4109589  0.54794521 0.54794521 0.1369863
 0.         0.1369863  0.         0.         0.         0.1369863
 0.         0.         0.         0.         0.5        0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.5        0.
 0.         0.         0.         0.        ]"
Chopin,18,8,./dataset_module_7/intermediate_chunks/Chopin_song18_chunk8.mid,"[0.17910448 0.09701493 0.03358209 0.05223881 0.03731343 0.19029851
 0.04850746 0.06716418 0.06716418 0.10447761 0.1119403  0.01119403
 4.11985019 5.24344569 0.52434457 0.03745318 0.03745318 0.
 0.         0.         0.         0.         0.         0.03745318
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.25       0.         0.         0.         0.125
 0.         0.125      0.         0.125      0.         0.125
 0.125      0.         0.125      0.        ]"
Chopin,18,9,./dataset_module_7/intermediate_chunks/Chopin_song18_chunk9.mid,"[0.22222222 0.02469136 0.         0.         0.01234568 0.33333333
 0.         0.09876543 0.         0.27160494 0.03703704 0.
 5.76923077 3.20512821 0.25641026 0.         0.25641026 0.
 0.         0.         0.         0.         0.12820513 0.
 0.         0.         0.12820513 0.12820513 0.         0.12820513
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]"
Chopin,19,0,./dataset_module_7/intermediate_chunks/Chopin_song19_chunk0.mid,"[0.01956522 0.09565217 0.14347826 0.00869565 0.13043478 0.01956522
 0.10217391 0.10869565 0.02608696 0.19347826 0.05217391 0.1
 5.25054466 4.70588235 0.         0.         0.         0.
 0.02178649 0.02178649 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20792079 0.         0.02970297 0.15841584
 0.01980198 0.         0.01980198 0.06930693 0.05940594 0.
 0.06930693 0.05940594 0.0990099  0.         0.         0.
 0.00990099 0.         0.15841584 0.03960396]"
Chopin,19,1,./dataset_module_7/intermediate_chunks/Chopin_song19_chunk1.mid,"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
Chopin,20,0,./dataset_module_7/intermediate_chunks/Chopin_song20_chunk0.mid,"[0.0130719  0.26470588 0.04901961 0.0245098  0.1372549  0.04248366
 0.04084967 0.         0.10130719 0.21078431 0.00980392 0.10620915
 7.82324059 1.47299509 0.1309329  0.26186579 0.24549918 0.04909984
 0.01636661 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.14285715 0.         0.
 0.5714286  0.         0.         0.         0.         0.
 0.         0.         0.         0.2857143 ]"
Chopin,20,1,./dataset_module_7/intermediate_chunks/Chopin_song20_chunk1.mid,"[0.01674277 0.1978691  0.03805175 0.11872146 0.11415525 0.02587519
 0.05936073 0.02283105 0.10045662 0.14155251 0.04109589 0.12328767
 7.88109756 1.40243902 0.28963415 0.25914634 0.13719512 0.0152439
 0.0152439  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.07692308 0.         0.23076923 0.         0.
 0.30769232 0.         0.         0.         0.         0.15384616
 0.         0.         0.         0.23076923]"
Chopin,20,2,./dataset_module_7/intermediate_chunks/Chopin_song20_chunk2.mid,"[0.01771337 0.21095008 0.06441224 0.11111111 0.11272142 0.0273752
 0.06280193 0.02898551 0.09983897 0.15297907 0.04025765 0.07085346
 7.79032258 1.41935484 0.46774194 0.16129032 0.12903226 0.01612903
 0.01612903 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.05882353 0.         0.29411766 0.         0.
 0.23529412 0.         0.05882353 0.         0.         0.11764706
 0.         0.         0.05882353 0.17647059]"
Chopin,20,3,./dataset_module_7/intermediate_chunks/Chopin_song20_chunk3.mid,"[0.02401372 0.11149228 0.13893654 0.02229846 0.10291595 0.04802744
 0.06861063 0.11835334 0.01543739 0.27101201 0.02229846 0.05660377
 7.81786942 1.0137457  0.89347079 0.24054983 0.01718213 0.
 0.01718213 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.14285715 0.10714286 0.07142857
 0.32142857 0.         0.21428572 0.         0.         0.
 0.         0.10714286 0.03571429 0.        ]"
Chopin,20,4,./dataset_module_7/intermediate_chunks/Chopin_song20_chunk4.mid,"[0.02675585 0.11538462 0.18896321 0.02173913 0.10200669 0.05016722
 0.05016722 0.12207358 0.02173913 0.21906355 0.02508361 0.05685619
 7.7721943  1.18927973 0.51926298 0.48576214 0.         0.03350084
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02777778 0.         0.30555555 0.08333334 0.05555556
 0.19444445 0.         0.11111111 0.         0.         0.02777778
 0.         0.05555556 0.         0.1388889 ]"
Chopin,20,5,./dataset_module_7/intermediate_chunks/Chopin_song20_chunk5.mid,"[9.68992248e-03 9.49612403e-02 2.55813953e-01 3.87596899e-03
 1.02713178e-01 5.81395349e-03 1.02713178e-01 8.13953488e-02
 3.87596899e-02 2.22868217e-01 2.51937984e-02 5.62015504e-02
 7.43689320e+00 1.28155340e+00 4.46601942e-01 8.34951456e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.52173907e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.17391308e-02 0.00000000e+00 2.17391297e-01
 4.34782617e-02 0.00000000e+00 2.17391297e-01 0.00000000e+00
 2.39130437e-01 0.00000000e+00 0.00000000e+00 2.17391308e-02
 0.00000000e+00 6.52173907e-02 2.17391308e-02 8.69565234e-02]"
Chopin,20,6,./dataset_module_7/intermediate_chunks/Chopin_song20_chunk6.mid,"[0.0257732  0.09106529 0.26632302 0.01890034 0.10137457 0.0532646
 0.05498282 0.12714777 0.03264605 0.13917526 0.03264605 0.05670103
 7.55593804 1.54905336 0.39586919 0.46471601 0.         0.0172117
 0.0172117  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05769231 0.         0.
 0.         0.03846154 0.         0.32692307 0.01923077 0.03846154
 0.07692308 0.         0.13461539 0.         0.         0.03846154
 0.         0.05769231 0.01923077 0.1923077 ]"
Chopin,20,7,./dataset_module_7/intermediate_chunks/Chopin_song20_chunk7.mid,"[0.02760736 0.13496933 0.09662577 0.0291411  0.11809816 0.06288344
 0.04754601 0.0797546  0.05521472 0.26840491 0.02147239 0.05828221
 7.98771121 1.13671275 0.26113671 0.47619048 0.10752688 0.03072197
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.04545455 0.         0.09090909 0.04545455 0.09090909
 0.45454547 0.         0.18181819 0.         0.         0.
 0.         0.         0.         0.09090909]"
Chopin,20,8,./dataset_module_7/intermediate_chunks/Chopin_song20_chunk8.mid,"[0.01659125 0.23529412 0.04072398 0.11312217 0.11463047 0.02564103
 0.05429864 0.02262443 0.09502262 0.13574661 0.04072398 0.10558069
 7.88519637 1.41993958 0.12084592 0.40785498 0.13595166 0.03021148
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.08333334 0.         0.25       0.         0.
 0.25       0.         0.         0.         0.         0.16666667
 0.         0.         0.         0.25      ]"
Chopin,20,9,./dataset_module_7/intermediate_chunks/Chopin_song20_chunk9.mid,"[0.         0.18181818 0.15151515 0.         0.18181818 0.
 0.12121212 0.         0.06060606 0.09090909 0.         0.21212121
 8.15384615 0.92307692 0.15384615 0.61538462 0.         0.15384615
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]"
Chopin,21,0,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk0.mid,"[1.59645233e-01 1.28603104e-01 6.65188470e-03 6.65188470e-03
 6.87361419e-02 2.52771619e-01 2.21729490e-03 9.97782705e-02
 1.01995565e-01 2.21729490e-03 1.35254989e-01 3.54767184e-02
 7.68888889e+00 6.22222222e-01 1.04444444e+00 2.88888889e-01
 1.11111111e-01 2.22222222e-01 0.00000000e+00 2.22222222e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.66666672e-01 2.50000000e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.33333358e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.66666672e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.50000000e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.33333358e-02]"
Chopin,21,1,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk1.mid,"[0.10018382 0.10845588 0.03768382 0.08915441 0.07352941 0.15992647
 0.04503676 0.09926471 0.09191176 0.02849265 0.11948529 0.046875
 8.14167433 1.59153634 0.26678933 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.2        0.         0.         0.
 0.         0.1        0.         0.         0.         0.55000001
 0.         0.         0.         0.05       0.         0.
 0.         0.1        0.         0.        ]"
Chopin,21,2,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk2.mid,"[1.77083333e-01 1.00694444e-01 6.94444444e-03 7.29166667e-02
 4.16666667e-02 2.18750000e-01 3.47222222e-03 9.37500000e-02
 1.18055556e-01 1.38888889e-02 1.52777778e-01 0.00000000e+00
 7.07317073e+00 5.57491289e-01 1.21951220e+00 2.43902439e-01
 2.09059233e-01 5.57491289e-01 0.00000000e+00 6.96864111e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.48432056e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.48432056e-02 0.00000000e+00
 1.33333340e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.66666701e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.33333343e-01 0.00000000e+00 6.66666701e-02
 0.00000000e+00 0.00000000e+00 2.66666681e-01 1.33333340e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Chopin,21,3,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk3.mid,"[1.19205298e-01 1.41280353e-01 8.83002208e-03 1.58940397e-01
 1.10375276e-02 9.71302428e-02 0.00000000e+00 1.39072848e-01
 1.45695364e-01 2.42825607e-02 1.50110375e-01 4.41501104e-03
 7.43362832e+00 9.51327434e-01 1.15044248e+00 1.54867257e-01
 4.42477876e-02 2.43362832e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.21238938e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.66666672e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.66666672e-01
 0.00000000e+00 0.00000000e+00 6.66666687e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Chopin,21,4,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk4.mid,"[1.63636364e-01 1.27272727e-01 1.36363636e-02 5.22727273e-02
 5.68181818e-02 1.90909091e-01 2.27272727e-03 1.22727273e-01
 8.18181818e-02 1.13636364e-02 1.75000000e-01 2.27272727e-03
 7.94988610e+00 7.97266515e-01 5.46697039e-01 9.11161731e-02
 4.55580866e-02 3.18906606e-01 1.36674260e-01 4.55580866e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.83371298e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.07692319e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.53846160e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.30769232e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.07692319e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Chopin,21,5,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk5.mid,"[1.64179104e-01 1.00746269e-01 3.73134328e-03 3.73134328e-03
 7.46268657e-02 1.49253731e-01 3.73134328e-03 1.56716418e-01
 1.26865672e-01 3.73134328e-03 2.01492537e-01 1.11940299e-02
 6.10486891e+00 1.76029963e+00 9.36329588e-01 5.99250936e-01
 3.74531835e-01 1.49812734e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.74531835e-02 0.00000000e+00
 3.74531835e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.55555560e-02 2.77777791e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.66666672e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.22222224e-01 0.00000000e+00 1.11111112e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.11111112e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.55555560e-02]"
Chopin,21,6,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk6.mid,"[1.82130584e-01 7.56013746e-02 6.87285223e-03 2.74914089e-02
 7.21649485e-02 2.33676976e-01 3.43642612e-03 1.71821306e-01
 1.34020619e-01 0.00000000e+00 7.90378007e-02 1.37457045e-02
 6.27586207e+00 1.48275862e+00 1.51724138e+00 6.89655172e-01
 0.00000000e+00 0.00000000e+00 3.44827586e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.33333358e-02 1.66666672e-01 8.33333358e-02 0.00000000e+00
 8.33333358e-02 8.33333358e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.66666672e-01 0.00000000e+00 8.33333358e-02
 0.00000000e+00 8.33333358e-02 8.33333358e-02 8.33333358e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Chopin,21,7,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk7.mid,"[1.96035242e-01 5.28634361e-02 4.40528634e-02 4.84581498e-02
 7.26872247e-02 1.51982379e-01 0.00000000e+00 1.21145374e-01
 1.58590308e-01 4.40528634e-03 1.03524229e-01 4.62555066e-02
 6.20309051e+00 3.42163355e+00 2.86975717e-01 8.83002208e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.31578952e-01 0.00000000e+00 1.05263159e-01 2.63157897e-02
 1.31578952e-01 1.31578952e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.31578952e-01 0.00000000e+00 1.84210524e-01
 0.00000000e+00 5.26315793e-02 5.26315793e-02 5.26315793e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Chopin,21,8,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk8.mid,"[1.15124153e-01 5.64334086e-02 8.12641084e-02 1.01580135e-01
 3.16027088e-02 1.71557562e-01 2.25733634e-03 1.08352144e-01
 1.60270880e-01 1.80586907e-02 8.12641084e-02 7.22347630e-02
 5.65610860e+00 4.23076923e+00 4.52488688e-02 6.78733032e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.52380970e-02 0.00000000e+00 0.00000000e+00 2.38095239e-01
 2.85714298e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.52380970e-02 4.76190485e-02 0.00000000e+00 9.52380970e-02
 0.00000000e+00 0.00000000e+00 1.42857149e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Chopin,21,9,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk9.mid,"[0.08294931 0.15207373 0.02304147 0.20737327 0.03225806 0.15668203
 0.00921659 0.12442396 0.08294931 0.01843318 0.10599078 0.00460829
 4.30555556 3.33333333 0.92592593 1.11111111 0.23148148 0.0462963
 0.0462963  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.2        0.         0.         0.         0.
 0.         0.2        0.         0.         0.60000002 0.
 0.         0.         0.         0.        ]"
Chopin,21,10,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk10.mid,"[0.13428571 0.09142857 0.03142857 0.19714286 0.02285714 0.1
 0.00857143 0.11428571 0.13142857 0.01428571 0.12571429 0.02857143
 6.4756447  1.86246418 1.11747851 0.51575931 0.0286533  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.09090909 0.
 0.         0.09090909 0.         0.         0.09090909 0.
 0.         0.18181819 0.         0.09090909 0.27272728 0.09090909
 0.09090909 0.         0.         0.        ]"
Chopin,21,11,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk11.mid,"[0.18730159 0.03174603 0.12380952 0.13968254 0.01269841 0.14285714
 0.01904762 0.14603175 0.11746032 0.00634921 0.02222222 0.05079365
 5.79617834 2.86624204 0.50955414 0.73248408 0.06369427 0.
 0.         0.         0.03184713 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.14285715 0.         0.07142857 0.         0.
 0.         0.         0.07142857 0.5714286  0.14285715 0.
 0.         0.         0.         0.        ]"
Chopin,21,12,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk12.mid,"[0.14503817 0.04580153 0.12468193 0.17302799 0.04834606 0.09414758
 0.0178117  0.11959288 0.07379135 0.07379135 0.05089059 0.03307888
 5.66326531 3.7755102  0.48469388 0.05102041 0.0255102  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03703704 0.         0.07407407 0.03703704
 0.07407407 0.07407407 0.11111111 0.14814815 0.         0.
 0.03703704 0.07407407 0.07407407 0.18518518 0.         0.03703704
 0.         0.         0.         0.03703704]"
Chopin,21,13,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk13.mid,"[0.18125    0.02708333 0.075      0.18541667 0.01458333 0.10416667
 0.02291667 0.14791667 0.1125     0.025      0.075      0.02916667
 6.0125261  3.88308977 0.04175365 0.         0.         0.06263048
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03225806 0.12903225 0.         0.
 0.         0.16129032 0.         0.         0.         0.
 0.         0.12903225 0.12903225 0.19354838 0.16129032 0.06451613
 0.         0.         0.         0.        ]"
Chopin,21,14,./dataset_module_7/intermediate_chunks/Chopin_song21_chunk14.mid,"[1.46014207e-01 2.44672455e-02 1.24704025e-01 8.36621942e-02
 2.92028414e-02 1.67324388e-01 1.49960537e-02 2.11523283e-01
 7.65588003e-02 2.76243094e-02 4.34096290e-02 5.05130229e-02
 8.45971564e+00 1.37440758e+00 7.89889415e-03 5.52922591e-02
 9.47867299e-02 0.00000000e+00 7.89889415e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.52380970e-02 0.00000000e+00 0.00000000e+00
 9.52380970e-02 4.76190485e-02 0.00000000e+00 9.52380970e-02
 0.00000000e+00 9.52380970e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.76190485e-02 2.38095239e-01 9.52380970e-02
 0.00000000e+00 1.90476194e-01 0.00000000e+00 0.00000000e+00]"
